Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts
9009,a0000022acc843-432627605,No phone survey,,,,,,,0,0,0,74,3814,26,48,15,11,0.423076928,0.702702701,0.351351351,1195,2619,2,1,4,9,1,1,1,12,,,,,
9009,a0000022acc843-436929789,No phone survey,,,,,,,0,0,0,3,673,0,3,0,0,0,0,0,0,673,0,0,0,0,0,0,3,10,,,,,
9009,a0000022acc843-440957593,No phone survey,,,,,,,0,0,0,16,993,0,16,0,0,0,0,0,0,993,0,0,0,0,0,0,1,24,,,,,
9009,a0000022acc843-455071933,No phone survey,,,,,,,0,0,0,2,14,1,1,1,0,0,1,0.5,0,14,2,1,1,1,1,1,,,,,,,
9009,a0000022acc843-517936762,No phone survey,,,,,,,0,0,0,1,953,0,1,0,0,0,0,0,0,953,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-538380734,No phone survey,,,,,,,0,0,0,261,29073,86,175,27,59,0.686046541,0.659003854,0.329501927,11196,17877,2,1,31,65,1,1,1,5,,,,,
9009,a0000022acc843-55054196,No phone survey,,,,,,,0,0,0,2,125,0,2,0,0,0,0,0,0,125,1,1,0,1,0,1,3,3,,,,,
9009,a0000022acc843-553446984,No phone survey,,,,,,,0,0,0,2,41,1,1,1,0,0,1,0.5,0,41,0,0,0,0,0,0,71,71,,,,,
9009,a0000022acc843-561334392,No phone survey,,,,,,,0,0,0,1,33,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-577977820,Phone survey,,,,,0,1,0,0,1,2,12,1,1,0,1,1,1,0.5,1,11,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-593004117,No phone survey,,,,,,,0,0,0,11,761,0,11,0,0,0,0,0,0,761,1,1,0,5,0,1,1,42,,,,,
9009,a0000022acc843-60489780,Phone survey,Person,Not Working,0,59,0,0,0,0,1,12,554,1,11,0,1,1,0.166666687,0.083333336,85,469,2,1,1,11,1,1,3,3,,,,,
9009,a0000022acc843-620868052,Phone survey,Person,Working Formally,,13,0,0,0,0,1,1,132,1,0,0,1,1,0,1,132,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-624475444,No phone survey,,,,,,,0,0,0,1,84,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-631239155,No phone survey,,,,,,,0,0,0,81,4350,35,46,23,12,0.342857152,0.864197552,0.432098776,709,3641,2,1,2,1,1,1,1,15,,,,,
9009,a0000022acc843-651531195,Phone survey,,,,,0,1,0,0,1,1,643,1,0,0,1,1,0,1,643,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-669190457,No phone survey,,,,,,,0,0,0,1,10,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-735061049,No phone survey,,,,,,,0,0,0,10,46,0,10,0,0,0,0,0,0,46,1,1,0,10,0,1,,,,,,,
9009,a0000022acc843-73556230,No phone survey,,,,,,,0,0,0,1,8,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-828244150,No phone survey,,,,,,,0,0,0,5,128,1,4,1,0,0,0.399999976,0.200000003,0,128,2,1,1,3,1,1,1,19,,,,,
9009,a0000022acc843-865902461,No phone survey,,,,,,,0,0,0,9,167,0,9,0,0,0,0,0,0,167,0,0,0,0,0,0,13,17,,,,,
9009,a0000022acc843-89091828,Phone survey,Person,,,18,0,0,0,0,1,8,1000,7,1,1,6,0.857142866,0.25,0.875,953,47,0,0,0,0,0,0,1,1,,,,,
9009,a0000022acc843-899913440,Phone survey,,,,,0,0,0,0,1,6,626,5,1,3,2,0.400000006,0.333333373,0.833333313,602,24,2,1,1,1,1,1,6,6,,,,,
9009,a0000022acc843-914223277,Phone survey,Business - work or search related,,,,0,0,0,0,1,28,1142,4,24,1,3,0.75,0.285714269,0.142857149,61,1081,1,1,0,5,0,1,1,39,,,,,
9009,a0000022acc843-92937409,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-937267831,No phone survey,,,,,,,0,0,0,1,16,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-93853089,No phone survey,,,,,,,0,0,0,1,111,0,1,0,0,0,0,0,0,111,1,1,0,1,0,1,,,,,,,
9009,a0000022acc843-953055712,Phone survey,Person,Working Formally,0,27,0,0,0,0,1,4,181,1,3,1,0,0,0.5,0.25,0,181,0,0,0,0,0,0,5,30,,,,,
9009,a0000022acc843-953712536,No phone survey,,,,,,,0,0,0,3,27,1,2,1,0,0,0.666666687,0.333333343,0,27,0,0,0,0,0,0,2,46,,,,,
9009,a0000022acc843-959968412,Phone survey,Person,Working Formally,0,31,0,0,0,0,1,1,86,1,0,0,1,1,0,1,86,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843-960784254,Phone survey,,,,,0,0,0,0,1,1,13,1,0,0,1,1,0,1,13,0,1,1,1,0,1,0,,,,,,,
9009,a0000022acc8431030898064,Phone survey,Person,,0,26,0,0,0,0,1,3,98,1,2,0,1,1,0.666666687,0.333333343,37,61,0,0,0,0,0,0,3,42,,,,,
9009,a0000022acc8431182603490,No phone survey,,,,,,,0,0,0,1,20,0,1,0,0,0,0,0,0,20,1,1,0,1,0,1,,,,,,,
9009,a0000022acc8431212824681,No phone survey,,,,,,,0,0,0,3,88,0,3,0,0,0,0,0,0,88,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431267443942,No phone survey,,,,,,,0,0,0,100,4233,46,54,29,17,0.369565219,0.920000017,0.460000008,1650,2583,2,1,20,13,1,1,1,17,,,,,
9009,a0000022acc8431287712448,No phone survey,,,,,,,0,0,0,2,259,0,2,0,0,0,0,0,0,259,0,0,0,0,0,0,,,,,,,
9009,a0000022acc84312877347,No phone survey,,,,,,,0,0,0,35,1568,3,32,3,0,0,0.171428561,0.085714288,0,1568,2,1,1,4,1,1,1,5,,,,,
9009,a0000022acc8431342135757,No phone survey,,,,,,,0,0,0,3,350,0,3,0,0,0,0,0,0,350,0,0,0,0,0,0,1,19,,,,,
9009,a0000022acc8431415884979,No phone survey,,,,,,,0,0,0,22,3982,11,11,5,6,0.545454562,1,0.5,1586,2396,2,1,4,3,1,1,1,25,,,,,
9009,a0000022acc8431457052460,No phone survey,,,,,,,0,0,0,2,1197,2,0,1,1,0.5,0,1,1197,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431487585441,No phone survey,,,,,,,0,0,0,1,915,0,1,0,0,0,0,0,0,915,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843151238912,No phone survey,,,,,,,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431532117453,No phone survey,,,,,,,0,0,0,1,73,0,1,0,0,0,0,0,0,73,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431545867531,No phone survey,,,,,,,0,0,0,6,146,2,4,1,1,0.5,0.666666687,0.333333343,39,107,1,1,0,1,0,1,1,8,,,,,
9009,a0000022acc8431552313955,No phone survey,,,,,,,0,0,0,2,64,0,2,0,0,0,0,0,0,64,1,1,0,2,0,1,,,,,,,
9009,a0000022acc8431588783332,No phone survey,,,,,,,0,0,0,1,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431624907298,No phone survey,,,,,,,0,0,0,5,402,1,4,1,0,0,0.399999976,0.200000003,0,402,0,0,0,0,0,0,9,28,,,,,
9009,a0000022acc8431640918499,No phone survey,,,,,,,0,0,0,3,144,0,3,0,0,0,0,0,0,144,1,1,0,3,0,1,13,13,,,,,
9009,a0000022acc8431644244804,No phone survey,,,,,,,0,0,0,5,214,1,4,0,1,1,0.399999976,0.200000003,45,169,2,1,1,4,1,1,7,44,,,,,
9009,a0000022acc8431645391013,No phone survey,,,,,,,0,0,0,4,71,0,4,0,0,0,0,0,0,71,1,1,0,4,0,1,34,34,,,,,
9009,a0000022acc8431647596464,No phone survey,,,,,,,0,0,0,1,9,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431656735497,No phone survey,,,,,,,0,0,0,6,664,1,5,1,0,0,0.333333373,0.166666672,0,664,0,0,0,0,0,0,1,27,,,,,
9009,a0000022acc8431657861195,No phone survey,,,,,,,0,0,0,3,413,0,3,0,0,0,0,0,0,413,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431706154735,No phone survey,,,,,,,0,0,0,1,22,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431736026188,No phone survey,,,,,,,0,0,0,3,94,0,3,0,0,0,0,0,0,94,1,1,0,1,0,1,27,31,,,,,
9009,a0000022acc8431766344080,Phone survey,Person,Self-employed,0,0,0,0,0,0,1,32,5436,17,15,6,11,0.647058845,0.9375,0.53125,2393,3043,2,1,3,10,1,1,1,14,,,,,
9009,a0000022acc843176796618,Phone survey,Business - work or search related,,,,0,0,0,0,1,52,4593,8,44,0,8,1,0.307692289,0.15384616,1406,3187,2,1,3,17,1,1,1,43,,,,,
9009,a0000022acc8431818715440,No phone survey,,,,,,,0,0,0,3,198,0,3,0,0,0,0,0,0,198,0,0,0,0,0,0,10,26,,,,,
9009,a0000022acc8431819681863,Phone survey,Person,,,41,0,0,0,0,1,10,619,1,9,0,1,1,0.199999988,0.100000001,235,384,2,1,1,3,1,1,1,19,,,,,
9009,a0000022acc843183159528,Phone survey,Person,,,0,0,0,0,0,1,2,139,1,1,0,1,1,1,0.5,42,97,2,1,1,1,1,1,,,,,,,
9009,a0000022acc843184804840,Phone survey,Person,Not Working,0,90,0,0,0,0,1,38,3381,4,34,1,3,0.75,0.210526347,0.105263159,405,2976,2,1,2,7,1,1,1,15,,,,,
9009,a0000022acc8431860750069,No phone survey,,,,,,,0,0,0,1,14,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431911287499,No phone survey,,,,,,,0,0,0,1,13,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431929015253,No phone survey,,,,,,,0,0,0,7,58,7,0,6,1,0.142857149,0,1,58,0,0,0,0,0,0,0,14,14,,,,,
9009,a0000022acc8431938018770,No phone survey,,,,,,,0,0,0,1,61,0,1,0,0,0,0,0,0,61,1,1,0,1,0,1,,,,,,,
9009,a0000022acc8431989087502,No phone survey,,,,,,,0,0,0,1,31,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8431997127039,No phone survey,,,,,,,0,0,0,1,53,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843202750426,Phone survey,Person,Not Working,0,100,1,0,0,0,1,2,80,2,0,0,2,1,0,1,80,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8432065766052,No phone survey,,,,,,,0,0,0,1,15,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8432082929863,No phone survey,,,,,,,0,0,0,13,2100,0,13,0,0,0,0,0,0,2100,1,1,0,1,0,1,1,18,,,,,
9009,a0000022acc8432084528776,Phone survey,,,,,0,0,0,0,1,16,1805,3,13,0,3,1,0.375,0.1875,63,1742,1,1,0,3,0,1,1,1,,,,,
9009,a0000022acc8432105664009,No phone survey,,,,,,,0,0,0,1,23,0,1,0,0,0,0,0,0,23,1,1,0,1,0,1,,,,,,,
9009,a0000022acc8432120529690,Phone survey,Person,,0,32,0,1,0,0,1,25,1263,4,21,0,4,1,0.319999993,0.159999996,128,1135,2,1,2,8,1,1,1,1,,,,,
9009,a0000022acc843212735752,No phone survey,,,,,,,0,0,0,3,66,1,2,1,0,0,0.666666687,0.333333343,0,66,1,1,0,1,0,1,2,5,,,,,
9009,a0000022acc8432146637689,No phone survey,,,,,,,0,0,0,1,11,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843243199279,Phone survey,Business - work or search related,,,,0,0,0,0,1,3,771,2,1,0,2,1,0.666666627,0.666666687,723,48,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843270511270,No phone survey,,,,,,,0,0,0,1,22,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843335114086,Phone survey,Person,Working Formally,,0,0,0,0,0,1,1,43,1,0,0,1,1,0,1,43,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843338225944,Phone survey,Person,Not Working,0,28,0,0,0,0,1,35,3033,3,32,1,2,0.666666687,0.171428561,0.085714288,365,2668,2,1,1,10,1,1,1,9,,,,,
9009,a0000022acc843368574744,No phone survey,,,,,,,0,0,0,1,15,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843376180744,No phone survey,,,,,,,0,0,0,2,871,0,2,0,0,0,0,0,0,871,0,0,0,0,0,0,38,38,,,,,
9009,a0000022acc843427974082,Phone survey,Business - work or search related,,,,0,0,0,0,1,17,2651,12,5,3,9,0.75,0.588235259,0.70588237,1076,1575,1,1,0,1,0,1,1,18,,,,,
9009,a0000022acc843459475875,No phone survey,,,,,,,0,0,0,2,379,0,2,0,0,0,0,0,0,379,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843463163519,No phone survey,,,,,,,0,0,0,9,475,2,7,0,2,1,0.444444418,0.222222224,58,417,2,1,2,4,1,1,1,2,,,,,
9009,a0000022acc843470901838,No phone survey,,,,,,,0,0,0,2,922,1,1,0,1,1,1,0.5,65,857,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843540787943,No phone survey,,,,,,,0,0,0,1,114,0,1,0,0,0,0,0,0,114,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843541803619,No phone survey,,,,,,,0,0,0,2,57,0,2,0,0,0,0,0,0,57,0,0,0,0,0,0,,,,,,,
9009,a0000022acc84354410229,Phone survey,Person,Not Working,0,78,0,0,0,0,1,3,68,1,2,0,1,1,0.666666687,0.333333343,59,9,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843547659262,No phone survey,,,,,,,0,0,0,6,46,4,2,4,0,0,0.666666627,0.666666687,0,46,1,1,0,2,0,1,1,1,,,,,
9009,a0000022acc843589156180,No phone survey,,,,,,,0,0,0,1,71,0,1,0,0,0,0,0,0,71,1,1,0,1,0,1,,,,,,,
9009,a0000022acc843604302765,No phone survey,,,,,,,0,0,0,143,10801,16,127,4,12,0.75,0.223776221,0.111888111,714,10087,2,1,8,39,1,1,1,17,,,,,
9009,a0000022acc843608895830,No phone survey,,,,,,,0,0,0,1,34,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843611028868,No phone survey,,,,,,,0,0,0,2,82,0,2,0,0,0,0,0,0,82,1,1,0,2,0,1,,,,,,,
9009,a0000022acc843691665605,No phone survey,,,,,,,0,0,0,1,43,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843740396217,No phone survey,,,,,,,0,0,0,3,100,1,2,1,0,0,0.666666687,0.333333343,0,100,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843763267169,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843803718411,No phone survey,,,,,,,0,0,0,2,85,1,1,0,1,1,1,0.5,16,69,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843824112105,No phone survey,,,,,,,0,0,0,3,147,0,3,0,0,0,0,0,0,147,0,0,0,0,0,0,1,1,,,,,
9009,a0000022acc843825169860,Phone survey,,,,,0,0,0,0,1,9,270,7,2,1,6,0.857142866,0.444444418,0.777777791,157,113,0,0,0,0,0,0,2,7,,,,,
9009,a0000022acc843836162172,No phone survey,,,,,,,0,0,0,1,343,0,1,0,0,0,0,0,0,343,0,0,0,0,0,0,,,,,,,
9009,a0000022acc8438452141,No phone survey,,,,,,,0,0,0,9,505,0,9,0,0,0,0,0,0,505,0,0,0,0,0,0,2,54,,,,,
9009,a0000022acc843850193477,Phone survey,Business - work or search related,,,,0,0,0,0,1,3,52,3,0,0,3,1,0,1,52,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843900590910,No phone survey,,,,,,,0,0,0,1,8,0,1,0,0,0,0,0,0,8,1,1,0,1,0,1,,,,,,,
9009,a0000022acc843902034029,No phone survey,,,,,,,0,0,0,1,17,0,1,0,0,0,0,0,0,17,1,1,0,1,0,1,,,,,,,
9009,a0000022acc843918909071,No phone survey,,,,,,,0,0,0,1,63,0,1,0,0,0,0,0,0,63,0,0,0,0,0,0,,,,,,,
9009,a0000022acc84392981943,Phone survey,,,,,0,0,0,0,1,1,10,1,0,0,1,1,0,1,10,0,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843930044854,No phone survey,,,,,,,0,0,0,2,58,0,2,0,0,0,0,0,0,58,0,0,0,0,0,0,,,,,,,
9009,a0000022acc84396159114,No phone survey,,,,,,,0,0,0,1,159,0,1,0,0,0,0,0,0,159,0,0,0,0,0,0,,,,,,,
9009,a0000022acc84397714142,No phone survey,,,,,,,0,0,0,1,28,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,,,,,,,
9009,a0000022acc843978778977,No phone survey,,,,,,,0,0,0,1,13,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,,,,,,,
9010,a0000022ab4b5b-1387007909,No phone survey,,,,,,,0,0,0,1,856,0,1,0,0,0,0,0,0,856,1,1,0,1,0,1,,,,,,,
9010,a0000022ab4b5b-1446195548,No phone survey,,,,,,,0,0,0,1,1402,0,1,0,0,0,0,0,0,1402,0,0,0,0,0,0,,,,,,,
9010,a0000022ab4b5b-1877158677,No phone survey,,,,,,,0,0,0,1,418,1,0,0,1,1,0,1,418,0,1,1,1,0,1,0,,,,,,,
9010,a0000022ab4b5b-246687774,No phone survey,,,,,,,0,0,0,1,10,0,1,0,0,0,0,0,0,10,1,1,0,1,0,1,,,,,,,
9010,a0000022ab4b5b1090766788,No phone survey,,,,,,,0,0,0,1,1426,0,1,0,0,0,0,0,0,1426,0,0,0,0,0,0,,,,,,,
9010,a0000022ab4b5b1987479874,No phone survey,,,,,,,0,0,0,1,30,0,1,0,0,0,0,0,0,30,1,1,0,1,0,1,,,,,,,
9010,a0000022ab4b5b2041517607,No phone survey,,,,,,,0,0,0,1,12,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1078538067,No phone survey,,,,,,,0,0,0,20,770,0,20,0,0,0,0,0,0,770,1,1,0,11,0,1,1,14,,,,,
9012,a0000022d8ae03-1110003410,No phone survey,,,,,,,0,0,0,4,64,2,2,2,0,0,1,0.5,0,64,1,1,0,1,0,1,2,2,,,,,
9012,a0000022d8ae03-1138222071,No phone survey,,,,,,,0,0,0,2,8,2,0,1,1,0.5,0,1,8,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1157042211,Phone survey,Person,,0,70,0,0,0,0,1,13,148,1,12,0,1,1,0.153846145,0.07692308,20,128,1,1,0,1,0,1,1,7,,,,,
9012,a0000022d8ae03-1208850670,No phone survey,,,,,,,0,0,0,30,1493,5,25,0,5,1,0.333333373,0.166666672,685,808,2,1,1,6,1,1,1,15,,,,,
9012,a0000022d8ae03-1283395254,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1324410319,No phone survey,,,,,,,0,0,0,5,193,0,5,0,0,0,0,0,0,193,0,0,0,0,0,0,1,1,,,,,
9012,a0000022d8ae03-1349987910,No phone survey,,,,,,,0,0,0,1,17,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1420966795,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,,,,,,,
9012,a0000022d8ae03-1474177596,No phone survey,,,,,,,0,0,0,1,27,0,1,0,0,0,0,0,0,27,1,1,0,1,0,1,,,,,,,
9012,a0000022d8ae03-1503315312,No phone survey,,,,,,,0,0,0,10,113,1,9,0,1,1,0.199999988,0.100000001,35,78,0,0,0,0,0,0,6,18,,,,,
9012,a0000022d8ae03-1513634814,No phone survey,,,,,,,0,0,0,16,221,0,16,0,0,0,0,0,0,221,1,1,0,8,0,1,1,11,,,,,
9012,a0000022d8ae03-1614950679,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1708875774,No phone survey,,,,,,,0,0,0,2,120,0,2,0,0,0,0,0,0,120,0,0,0,0,0,0,1,1,,,,,
9012,a0000022d8ae03-1715823380,Phone survey,Person,Self-employed,1,64,0,0,0,0,1,2,62,1,1,0,1,1,1,0.5,30,32,1,1,0,1,0,1,17,17,,,,,
9012,a0000022d8ae03-1719079803,No phone survey,,,,,,,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1730543195,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
9012,a0000022d8ae03-1753300762,Phone survey,Business - other,,,,0,0,0,0,1,1,31,1,0,0,1,1,0,1,31,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1754408441,No phone survey,,,,,,,0,0,0,5,69,4,1,3,1,0.25,0.399999976,0.800000012,22,47,1,1,2,0,1,0,6,6,,,,,
9012,a0000022d8ae03-1839460917,No phone survey,,,,,,,0,0,0,26,853,4,22,1,3,0.75,0.307692289,0.15384616,168,685,2,1,1,11,1,1,1,16,,,,,
9012,a0000022d8ae03-1936088371,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-1969541165,No phone survey,,,,,,,0,0,0,2,334,1,1,0,1,1,1,0.5,289,45,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-2069181465,No phone survey,,,,,,,0,0,0,31,3535,6,25,1,5,0.833333313,0.387096763,0.193548381,3011,524,2,1,4,17,1,1,1,10,,,,,
9012,a0000022d8ae03-218971156,No phone survey,,,,,,,0,0,0,1,47,0,1,0,0,0,0,0,0,47,1,1,0,1,0,1,,,,,,,
9012,a0000022d8ae03-280392789,No phone survey,,,,,,,0,0,0,8,65,0,8,0,0,0,0,0,0,65,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-373842231,No phone survey,,,,,,,0,0,0,1,33,1,0,0,1,1,0,1,33,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-3897993,No phone survey,,,,,,,0,0,0,1,126,0,1,0,0,0,0,0,0,126,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-419355861,No phone survey,,,,,,,0,0,0,1,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-497306266,No phone survey,,,,,,,0,0,0,21,519,2,19,0,2,1,0.190476179,0.095238097,9,510,1,1,0,6,0,1,1,20,,,,,
9012,a0000022d8ae03-497898994,Phone survey,Person,Working Formally,1,100,1,0,0,0,1,33,1071,8,25,0,8,1,0.484848499,0.24242425,518,553,2,1,2,18,1,1,1,25,,,,,
9012,a0000022d8ae03-520207787,No phone survey,,,,,,,0,0,0,2,29,1,1,1,0,0,1,0.5,0,29,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-531338350,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
9012,a0000022d8ae03-666178824,No phone survey,,,,,,,0,0,0,1,1064,0,1,0,0,0,0,0,0,1064,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-762563685,No phone survey,,,,,,,0,0,0,147,3168,0,147,0,0,0,0,0,0,3168,1,1,0,94,0,1,1,5,,,,,
9012,a0000022d8ae03-796335428,Phone survey,Person,Not Working,1,54,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-879729558,No phone survey,,,,,,,0,0,0,2,10,0,2,0,0,0,0,0,0,10,1,1,0,2,0,1,,,,,,,
9012,a0000022d8ae03-922301557,No phone survey,,,,,,,0,0,0,1,11,0,1,0,0,0,0,0,0,11,1,1,0,1,0,1,,,,,,,
9012,a0000022d8ae03-98242008,No phone survey,,,,,,,0,0,0,1,28,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae03-996264860,No phone survey,,,,,,,0,0,0,4,723,1,3,1,0,0,0.5,0.25,0,723,2,1,1,3,1,1,,,,,,,
9012,a0000022d8ae031059927614,Phone survey,,,,,0,0,0,0,1,4,26,3,1,2,1,0.333333343,0.5,0.75,8,18,1,1,0,1,0,1,,,,,,,
9012,a0000022d8ae031087379309,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,,,,,,,
9012,a0000022d8ae031120740983,No phone survey,,,,,,,0,0,0,1,7,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae031175817360,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae031283414277,No phone survey,,,,,,,0,0,0,37,9363,3,34,1,2,0.666666687,0.162162185,0.081081077,2178,7185,2,1,2,14,1,1,1,32,,,,,
9012,a0000022d8ae031324158151,Phone survey,,,,,0,0,0,0,1,1,18,1,0,0,1,1,0,1,18,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae031344888290,Phone survey,,,,,0,0,0,0,1,1,21,1,0,0,1,1,0,1,21,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae031408980621,No phone survey,,,,,,,0,0,0,2,566,0,2,0,0,0,0,0,0,566,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae031463224466,No phone survey,,,,,,,0,0,0,3,113,0,3,0,0,0,0,0,0,113,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae031532654393,No phone survey,,,,,,,0,0,0,2,42,0,2,0,0,0,0,0,0,42,1,1,0,2,0,1,30,30,,,,,
9012,a0000022d8ae031544889655,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
9012,a0000022d8ae0315914932,No phone survey,,,,,,,0,0,0,4,117,0,4,0,0,0,0,0,0,117,1,1,0,3,0,1,2,2,,,,,
9012,a0000022d8ae031592702060,No phone survey,,,,,,,0,0,0,7,43,0,7,0,0,0,0,0,0,43,1,1,0,6,0,1,2,22,,,,,
9012,a0000022d8ae031710547011,No phone survey,,,,,,,0,0,0,2,266,1,1,1,0,0,1,0.5,0,266,1,1,1,0,1,0,8,8,,,,,
9012,a0000022d8ae031717130657,No phone survey,,,,,,,0,0,0,2,61,0,2,0,0,0,0,0,0,61,0,0,0,0,0,0,1,1,,,,,
9012,a0000022d8ae031769714671,No phone survey,,,,,,,0,0,0,1,671,0,1,0,0,0,0,0,0,671,0,0,0,0,0,0,,,,,,,
