,Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts
14858,7005,a0000022d8c1c079002742,Phone survey,Person,Not Working,0.0,100.0,1.0,0.0,0.0,0.0,1.0,358.0,57894.0,87.0,271.0,24.0,63.0,0.724137902,0.486033559,0.243016765,11644.0,46250.0,2.0,1.0,37.0,93.0,1.0,1.0,1.0,8.0,,,,,
14859,7005,a0000022d8c1c0790076687,No phone survey,,,,,,,0.0,0.0,0.0,9.0,2567.0,5.0,4.0,0.0,5.0,1.0,0.8888888359999999,0.555555582,2013.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
14860,7005,a0000022d8c1c0795556665,No phone survey,,,,,,,0.0,0.0,0.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14861,7005,a0000022d8c1c083892469,No phone survey,,,,,,,0.0,0.0,0.0,3.0,74.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
14862,7005,a0000022d8c1c0873972919,No phone survey,,,,,,,0.0,0.0,0.0,1.0,123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14863,7005,a0000022d8c1c0930387726,No phone survey,,,,,,,0.0,0.0,0.0,3.0,129.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14864,7005,a0000022d8c1c0943561981,Phone survey,Person,Not Working,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,215.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14865,7005,a0000022d8c1c0973596560,No phone survey,,,,,,,0.0,0.0,0.0,1.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14866,7006,a0000022d88e9a-1083166590,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14867,7006,a0000022d88e9a-1104312443,No phone survey,,,,,,,0.0,0.0,0.0,3.0,93.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14868,7006,a0000022d88e9a-1129742524,No phone survey,,,,,,,0.0,0.0,0.0,16.0,1399.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,21.0,,,,,
14869,7006,a0000022d88e9a-1229299734,No phone survey,,,,,,,0.0,0.0,0.0,1.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14870,7006,a0000022d88e9a-1317527126,No phone survey,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14871,7006,a0000022d88e9a-1336738822,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,26.0,719.0,5.0,21.0,1.0,4.0,0.800000012,0.384615421,0.19230769600000003,405.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,,,,,
14872,7006,a0000022d88e9a-1397149826,No phone survey,,,,,,,0.0,0.0,0.0,4.0,71.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,1.0,0.0,2.0,0.0,1.0,8.0,8.0,,,,,
14873,7006,a0000022d88e9a-1403338279,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,42.0,9981.0,4.0,38.0,1.0,3.0,0.75,0.190476179,0.095238097,1740.0,8241.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,13.0,,,,,
14874,7006,a0000022d88e9a-1449308189,No phone survey,,,,,,,0.0,0.0,0.0,32.0,2518.0,3.0,29.0,2.0,1.0,0.333333343,0.1875,0.09375,96.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,,,,,
14875,7006,a0000022d88e9a-1451404447,No phone survey,,,,,,,0.0,0.0,0.0,17.0,240.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
14876,7006,a0000022d88e9a-16312062,No phone survey,,,,,,,0.0,0.0,0.0,6.0,438.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,
14877,7006,a0000022d88e9a-1946833826,No phone survey,,,,,,,0.0,0.0,0.0,2.0,294.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,,,,,
14878,7006,a0000022d88e9a-2040028719,No phone survey,,,,,,,0.0,0.0,0.0,1.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14879,7006,a0000022d88e9a-300671963,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14880,7006,a0000022d88e9a-373343155,No phone survey,,,,,,,0.0,0.0,0.0,2.0,139.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,110.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14881,7006,a0000022d88e9a-510608783,No phone survey,,,,,,,0.0,0.0,0.0,2.0,353.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
14882,7006,a0000022d88e9a-610983351,No phone survey,,,,,,,0.0,0.0,0.0,4.0,317.0,3.0,1.0,2.0,1.0,0.333333343,0.5,0.75,309.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,,,,,
14883,7006,a0000022d88e9a-658096916,No phone survey,,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14884,7006,a0000022d88e9a-721199933,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,2.0,203.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,150.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14885,7006,a0000022d88e9a-804557600,No phone survey,,,,,,,0.0,0.0,0.0,28.0,2559.0,6.0,22.0,2.0,4.0,0.666666687,0.428571463,0.21428571600000001,359.0,2200.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,41.0,,,,,
14886,7006,a0000022d88e9a-806340203,No phone survey,,,,,,,0.0,0.0,0.0,22.0,518.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,,,,,
14887,7006,a0000022d88e9a-85019599,No phone survey,,,,,,,0.0,0.0,0.0,6.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,41.0,,,,,
14888,7006,a0000022d88e9a-93827659,No phone survey,,,,,,,0.0,0.0,0.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14889,7006,a0000022d88e9a-983123262,No phone survey,,,,,,,0.0,0.0,0.0,1.0,555.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14890,7006,a0000022d88e9a1308614248,No phone survey,,,,,,,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14891,7006,a0000022d88e9a137598963,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,2.0,92.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,57.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14892,7006,a0000022d88e9a1404317541,No phone survey,,,,,,,0.0,0.0,0.0,69.0,1733.0,35.0,34.0,20.0,15.0,0.42857143299999995,0.98550725,0.507246375,649.0,1084.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,15.0,,,,,
14893,7006,a0000022d88e9a1417070447,No phone survey,,,,,,,0.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14894,7006,a0000022d88e9a1418768517,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,5.0,116.0,2.0,3.0,0.0,2.0,1.0,0.800000012,0.400000006,69.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,,,,,
14895,7006,a0000022d88e9a1483952420,No phone survey,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14896,7006,a0000022d88e9a16228043,No phone survey,,,,,,,0.0,0.0,0.0,3.0,403.0,1.0,2.0,0.0,1.0,1.0,0.666666687,0.333333343,45.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14897,7006,a0000022d88e9a164181315,No phone survey,,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14898,7006,a0000022d88e9a1667774148,No phone survey,,,,,,,0.0,0.0,0.0,1.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14899,7006,a0000022d88e9a1727204772,No phone survey,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14900,7006,a0000022d88e9a1836248223,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,12.0,101.0,12.0,0.0,3.0,9.0,0.75,0.0,1.0,101.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,21.0,,,,,
14901,7006,a0000022d88e9a1951314745,No phone survey,,,,,,,0.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14902,7006,a0000022d88e9a2058786621,Phone survey,,,,,0.0,1.0,0.0,0.0,1.0,4.0,114.0,1.0,3.0,0.0,1.0,1.0,0.5,0.25,16.0,98.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14903,7006,a0000022d88e9a2107136585,No phone survey,,,,,,,0.0,0.0,0.0,1.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14904,7006,a0000022d88e9a288120458,Phone survey,Person,,,,1.0,0.0,0.0,0.0,1.0,45.0,2852.0,15.0,30.0,2.0,13.0,0.866666675,0.666666687,0.333333343,1407.0,1445.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,17.0,,,,,
14905,7006,a0000022d88e9a302060905,No phone survey,,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14906,7006,a0000022d88e9a341302213,No phone survey,,,,,,,0.0,0.0,0.0,1.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14907,7006,a0000022d88e9a446653960,No phone survey,,,,,,,0.0,0.0,0.0,4.0,97.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,,,,,
14908,7006,a0000022d88e9a46162436,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,2.0,2.0,0.0,2.0,1.0,1.0,0.5,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0,43.0,,,,,
14909,7006,a0000022d88e9a499439487,No phone survey,,,,,,,0.0,0.0,0.0,3.0,1000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,,,,,
14910,7006,a0000022d88e9a638754795,No phone survey,,,,,,,0.0,0.0,0.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14911,7006,a0000022d88e9a865852386,No phone survey,,,,,,,0.0,0.0,0.0,1.0,327.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14912,7007,a0000022aa1f71-1187261804,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,34.0,1266.0,1.0,33.0,0.0,1.0,1.0,0.058823525999999994,0.029411765,6.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,,,,,
14913,7007,a0000022aa1f71-1221388705,No phone survey,,,,,,,0.0,0.0,0.0,3.0,52.0,1.0,2.0,0.0,1.0,1.0,0.666666687,0.333333343,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14914,7007,a0000022aa1f71-1315860642,No phone survey,,,,,,,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14915,7007,a0000022aa1f71-1326955178,No phone survey,,,,,,,0.0,0.0,0.0,2.0,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14916,7007,a0000022aa1f71-139669359,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,20.0,647.0,7.0,13.0,1.0,6.0,0.8571428659999999,0.699999988,0.349999994,207.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,,,,,
14917,7007,a0000022aa1f71-1427567759,No phone survey,,,,,,,0.0,0.0,0.0,1.0,634.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14918,7007,a0000022aa1f71-1442056935,No phone survey,,,,,,,0.0,0.0,0.0,2.0,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14919,7007,a0000022aa1f71-1455722122,No phone survey,,,,,,,0.0,0.0,0.0,1.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14920,7007,a0000022aa1f71-1500858092,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,1.0,190.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14921,7007,a0000022aa1f71-1544605004,No phone survey,,,,,,,0.0,0.0,0.0,1.0,1032.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14922,7007,a0000022aa1f71-1617827107,No phone survey,,,,,,,0.0,0.0,0.0,1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14923,7007,a0000022aa1f71-1704993681,No phone survey,,,,,,,0.0,0.0,0.0,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14924,7007,a0000022aa1f71-1717940559,No phone survey,,,,,,,0.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,37.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,
14925,7007,a0000022aa1f71-1767623910,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,2.0,61.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,20.0,41.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
14926,7007,a0000022aa1f71-1800619020,No phone survey,,,,,,,0.0,0.0,0.0,4.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,,,,,
14927,7007,a0000022aa1f71-1915928573,No phone survey,,,,,,,0.0,0.0,0.0,1.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14928,7007,a0000022aa1f71-2014059851,No phone survey,,,,,,,0.0,0.0,0.0,1.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14929,7007,a0000022aa1f71-264583749,No phone survey,,,,,,,0.0,0.0,0.0,1.0,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14930,7007,a0000022aa1f71-298547210,No phone survey,,,,,,,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14931,7007,a0000022aa1f71-337192060,No phone survey,,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14932,7007,a0000022aa1f71-344727196,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,18.0,2032.0,3.0,15.0,1.0,2.0,0.666666687,0.333333373,0.166666672,142.0,1890.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,16.0,,,,,
14933,7007,a0000022aa1f71-355279362,No phone survey,,,,,,,0.0,0.0,0.0,4.0,258.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,66.0,192.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
14934,7007,a0000022aa1f71-423366213,No phone survey,,,,,,,0.0,0.0,0.0,1.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14935,7007,a0000022aa1f71-443930659,No phone survey,,,,,,,0.0,0.0,0.0,2.0,88.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,,,,,
14936,7007,a0000022aa1f71-448098392,No phone survey,,,,,,,0.0,0.0,0.0,3.0,62.0,1.0,2.0,1.0,0.0,0.0,0.666666687,0.333333343,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14937,7007,a0000022aa1f71-452624323,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,1.0,147.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14938,7007,a0000022aa1f71-46759786,No phone survey,,,,,,,0.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14939,7007,a0000022aa1f71-525484770,No phone survey,,,,,,,0.0,0.0,0.0,12.0,1806.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,,,,,
14940,7007,a0000022aa1f71-62643379,No phone survey,,,,,,,0.0,0.0,0.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14941,7007,a0000022aa1f71-698354577,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,3.0,123.0,2.0,1.0,0.0,2.0,1.0,0.666666627,0.666666687,69.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
14942,7007,a0000022aa1f71-711095687,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,1.0,138.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14943,7007,a0000022aa1f71-749764363,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,5.0,810.0,4.0,1.0,0.0,4.0,1.0,0.39999997600000003,0.800000012,809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,,,,,
14944,7007,a0000022aa1f71-766464873,No phone survey,,,,,,,0.0,0.0,0.0,1.0,357.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14945,7007,a0000022aa1f71-820165992,No phone survey,,,,,,,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14946,7007,a0000022aa1f71-844930599,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,2.0,127.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,56.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,
14947,7007,a0000022aa1f71-866120894,No phone survey,,,,,,,0.0,0.0,0.0,2.0,124.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14948,7007,a0000022aa1f71-930548432,No phone survey,,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14949,7007,a0000022aa1f71-967171578,No phone survey,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
14950,7007,a0000022aa1f71-975004358,No phone survey,,,,,,,0.0,0.0,0.0,2.0,227.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,,,,,
14951,7007,a0000022aa1f711029756727,No phone survey,,,,,,,0.0,0.0,0.0,6.0,459.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,,,,,
14952,7007,a0000022aa1f711058968385,No phone survey,,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14953,7007,a0000022aa1f711098198979,No phone survey,,,,,,,0.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14954,7007,a0000022aa1f711112049864,No phone survey,,,,,,,0.0,0.0,0.0,27.0,1399.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,10.0,,,,,
14955,7007,a0000022aa1f711152880961,No phone survey,,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14956,7007,a0000022aa1f711323439473,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,20.0,966.0,1.0,19.0,0.0,1.0,1.0,0.100000024,0.050000000999999995,69.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,,,
14957,7007,a0000022aa1f711343275199,No phone survey,,,,,,,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,,,,,
14958,7007,a0000022aa1f711357347066,No phone survey,,,,,,,0.0,0.0,0.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14959,7007,a0000022aa1f711378960423,No phone survey,,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14960,7007,a0000022aa1f711489864343,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14961,7007,a0000022aa1f711570284246,No phone survey,,,,,,,0.0,0.0,0.0,1.0,367.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14962,7007,a0000022aa1f711580050472,No phone survey,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14963,7007,a0000022aa1f711585062953,No phone survey,,,,,,,0.0,0.0,0.0,1.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14964,7007,a0000022aa1f711589191820,No phone survey,,,,,,,0.0,0.0,0.0,3.0,528.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
14965,7007,a0000022aa1f711618238146,No phone survey,,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
